,stretch_diff_mean,stretch_diff_std,stretch_diff_max,stretch_diff_median,stretch_diff_sum,stretch_diff_diff_1.05,stretch_diff_std_1.05,stretch_diff_max_1.05,stretch_diff_median_1.05,stretch_diff_sum_1.05,stretch_diff_diff_1.1,stretch_diff_std_1.1,stretch_diff_max_1.1,stretch_diff_median_1.1,stretch_diff_sum_1.1,stretch_diff_diff_1.15,stretch_diff_std_1.15,stretch_diff_max_1.15,stretch_diff_median_1.15,stretch_diff_sum_1.15,stretch_diff_diff_1.2,stretch_diff_std_1.2,stretch_diff_max_1.2,stretch_diff_median_1.2,stretch_diff_sum_1.2,stretch_diff_diff_1.25,stretch_diff_std_1.25,stretch_diff_max_1.25,stretch_diff_median_1.25,stretch_diff_sum_1.25,stretch_diff_diff_1.3,stretch_diff_std_1.3,stretch_diff_max_1.3,stretch_diff_median_1.3,stretch_diff_sum_1.3,stretch_diff_diff_1.35,stretch_diff_std_1.35,stretch_diff_max_1.35,stretch_diff_median_1.35,stretch_diff_sum_1.35,stretch_diff_diff_1.4,stretch_diff_std_1.4,stretch_diff_max_1.4,stretch_diff_median_1.4,stretch_diff_sum_1.4,stretch_diff_diff_1.45,stretch_diff_std_1.45,stretch_diff_max_1.45,stretch_diff_median_1.45,stretch_diff_sum_1.45,stretch_diff_diff_1.5,stretch_diff_std_1.5,stretch_diff_max_1.5,stretch_diff_median_1.5,stretch_diff_sum_1.5
2021_03_10_Sld1062_SigRamp1p135_SigSde2p206_Kappa0p029839_N25_Microstructure.graphml,0.004230209049276111,0.0076189105704486376,0.051400805132112204,0.00046972013191215467,0.8206605555595656,0.5979053720999875,0.028267430149327543,0.7550744295242868,0.5937602591419995,115.99364218739757,1.0965884308798322,0.04371006926171203,1.3221742457306194,1.0919092538055883,212.73815559068743,1.5706233027645187,0.057940109115605154,1.8422969014923067,1.5620592229831662,304.7009207363166,2.0263340038899864,0.06803978971026331,2.3424707876766355,2.0176489676454645,393.10879675465736,2.47153322736825,0.07753665506594036,2.8296582351267077,2.4627735898908236,479.4774461094405,2.908564705651953,0.08679824525643029,3.3060637004492968,2.900088353799102,564.2615528964789,3.3391896453909893,0.09568316969496236,3.7745891616358307,3.3298294961709605,647.8027912058519,3.764235714464116,0.10406320939719382,4.235486631184463,3.7543869892166506,730.2617286060386,4.185026320446992,0.11211598762091016,4.68863736004981,4.175773773490729,811.8951061667165,4.602248513429323,0.11996523255742254,5.137180762930507,4.593123497133215,892.8362116052887
