,stretch_diff_mean,stretch_diff_std,stretch_diff_max,stretch_diff_median,stretch_diff_sum,stretch_diff_diff_1.05,stretch_diff_std_1.05,stretch_diff_max_1.05,stretch_diff_median_1.05,stretch_diff_sum_1.05,stretch_diff_diff_1.1,stretch_diff_std_1.1,stretch_diff_max_1.1,stretch_diff_median_1.1,stretch_diff_sum_1.1,stretch_diff_diff_1.15,stretch_diff_std_1.15,stretch_diff_max_1.15,stretch_diff_median_1.15,stretch_diff_sum_1.15,stretch_diff_diff_1.2,stretch_diff_std_1.2,stretch_diff_max_1.2,stretch_diff_median_1.2,stretch_diff_sum_1.2,stretch_diff_diff_1.25,stretch_diff_std_1.25,stretch_diff_max_1.25,stretch_diff_median_1.25,stretch_diff_sum_1.25,stretch_diff_diff_1.3,stretch_diff_std_1.3,stretch_diff_max_1.3,stretch_diff_median_1.3,stretch_diff_sum_1.3,stretch_diff_diff_1.35,stretch_diff_std_1.35,stretch_diff_max_1.35,stretch_diff_median_1.35,stretch_diff_sum_1.35,stretch_diff_diff_1.4,stretch_diff_std_1.4,stretch_diff_max_1.4,stretch_diff_median_1.4,stretch_diff_sum_1.4,stretch_diff_diff_1.45,stretch_diff_std_1.45,stretch_diff_max_1.45,stretch_diff_median_1.45,stretch_diff_sum_1.45,stretch_diff_diff_1.5,stretch_diff_std_1.5,stretch_diff_max_1.5,stretch_diff_median_1.5,stretch_diff_sum_1.5
input_data_labelled\2021_02_19_Sld1147_SigRamp2p660_SigSde2p621_Kappa0p029794_N1_Microstructure.graphml,0.002227261709391817,0.006069925543684915,0.03129569578138902,1.6146457967103345e-05,0.182635460170129,0.6068607839588089,0.016226240932140146,0.6516941753610785,0.6064187831444929,49.762584284622335,1.136118129677136,0.02504766104490807,1.1969278829827168,1.1350293222741805,93.16168663352516,1.6302043615748874,0.03665053904881004,1.7317649043823797,1.629910794687166,133.67675764914077,2.103812683454912,0.045914721934176075,2.2318841042570874,2.1040874634737956,172.51264004330275,2.5656578941822117,0.05408784847209461,2.7162266021899555,2.564988902972318,210.38394732294137,3.018180753326941,0.06178375406817001,3.1901685625256686,3.0190365862345665,247.49082177280914,3.4634863916216423,0.06899481012674272,3.655995916842093,3.464285490443903,284.0058841129747,3.9030580531773302,0.07577435274299084,4.114637983564421,3.9047324290992957,320.05076036054106,4.337616938018509,0.08200657959166796,4.567189367317905,4.340229846622888,355.6845889175177,4.7678783121760535,0.08787710819721337,5.014254351879018,4.771006325436728,390.9660215984364
