,stretch_diff_mean,stretch_diff_std,stretch_diff_max,stretch_diff_median,stretch_diff_sum,stretch_diff_diff_1.05,stretch_diff_std_1.05,stretch_diff_max_1.05,stretch_diff_median_1.05,stretch_diff_sum_1.05,stretch_diff_diff_1.1,stretch_diff_std_1.1,stretch_diff_max_1.1,stretch_diff_median_1.1,stretch_diff_sum_1.1,stretch_diff_diff_1.15,stretch_diff_std_1.15,stretch_diff_max_1.15,stretch_diff_median_1.15,stretch_diff_sum_1.15,stretch_diff_diff_1.2,stretch_diff_std_1.2,stretch_diff_max_1.2,stretch_diff_median_1.2,stretch_diff_sum_1.2,stretch_diff_diff_1.25,stretch_diff_std_1.25,stretch_diff_max_1.25,stretch_diff_median_1.25,stretch_diff_sum_1.25,stretch_diff_diff_1.3,stretch_diff_std_1.3,stretch_diff_max_1.3,stretch_diff_median_1.3,stretch_diff_sum_1.3,stretch_diff_diff_1.35,stretch_diff_std_1.35,stretch_diff_max_1.35,stretch_diff_median_1.35,stretch_diff_sum_1.35,stretch_diff_diff_1.4,stretch_diff_std_1.4,stretch_diff_max_1.4,stretch_diff_median_1.4,stretch_diff_sum_1.4,stretch_diff_diff_1.45,stretch_diff_std_1.45,stretch_diff_max_1.45,stretch_diff_median_1.45,stretch_diff_sum_1.45,stretch_diff_diff_1.5,stretch_diff_std_1.5,stretch_diff_max_1.5,stretch_diff_median_1.5,stretch_diff_sum_1.5
2021_02_19_Sld1173_SigRamp2p392_SigSde4p868_Kappa0p028165_N1_Microstructure.graphml,0.0017216900436190616,0.00530564317831386,0.04263493427419185,5.2630831491207175e-05,0.21865463553962083,0.6539995107370813,0.024686840933646207,0.7195217383568506,0.6516736004061929,83.05793786360933,1.1984276140150427,0.03723448019390625,1.298685460236853,1.193763339768684,152.20030697991044,1.7032733283178842,0.048173465638769765,1.8351844576168856,1.6975069333487802,216.3157126963713,2.187869910904579,0.059340166426800844,2.3500949805200664,2.179484717855595,277.85947868488154,2.659451807865383,0.06968021128257668,2.8510206164528418,2.65034095960206,337.75037959890363,3.1213924754139803,0.07964030760029195,3.34104181044198,3.112461000143628,396.4168443775755,3.5750859522868486,0.08903804889920663,3.821475354075134,3.5652533276193186,454.0359159404298,4.022533946858345,0.09813245950693504,4.294722214407439,4.011253316801391,510.8618112510098,4.464436554188273,0.10702854181980541,4.761937793211593,4.450978535587583,566.9834423819107,4.901890350285721,0.11571995903189397,5.223754282553025,4.8859808128270705,622.5400744862866
