,stretch_diff_mean,stretch_diff_std,stretch_diff_max,stretch_diff_median,stretch_diff_sum,stretch_diff_diff_1.05,stretch_diff_std_1.05,stretch_diff_max_1.05,stretch_diff_median_1.05,stretch_diff_sum_1.05,stretch_diff_diff_1.1,stretch_diff_std_1.1,stretch_diff_max_1.1,stretch_diff_median_1.1,stretch_diff_sum_1.1,stretch_diff_diff_1.15,stretch_diff_std_1.15,stretch_diff_max_1.15,stretch_diff_median_1.15,stretch_diff_sum_1.15,stretch_diff_diff_1.2,stretch_diff_std_1.2,stretch_diff_max_1.2,stretch_diff_median_1.2,stretch_diff_sum_1.2,stretch_diff_diff_1.25,stretch_diff_std_1.25,stretch_diff_max_1.25,stretch_diff_median_1.25,stretch_diff_sum_1.25,stretch_diff_diff_1.3,stretch_diff_std_1.3,stretch_diff_max_1.3,stretch_diff_median_1.3,stretch_diff_sum_1.3,stretch_diff_diff_1.35,stretch_diff_std_1.35,stretch_diff_max_1.35,stretch_diff_median_1.35,stretch_diff_sum_1.35,stretch_diff_diff_1.4,stretch_diff_std_1.4,stretch_diff_max_1.4,stretch_diff_median_1.4,stretch_diff_sum_1.4,stretch_diff_diff_1.45,stretch_diff_std_1.45,stretch_diff_max_1.45,stretch_diff_median_1.45,stretch_diff_sum_1.45,stretch_diff_diff_1.5,stretch_diff_std_1.5,stretch_diff_max_1.5,stretch_diff_median_1.5,stretch_diff_sum_1.5
input_data_labelled\2021_02_19_Sld1107_SigRamp3p689_SigSde3p910_Kappa0p029708_N1_Microstructure.graphml,0.0023742582544449137,0.00495739037720798,0.02540473265263188,4.435656243018116e-05,0.15195252828447448,0.6134023626600147,0.026244959549800825,0.6947755207097313,0.6061233418009402,39.25775121024094,1.1435659888643506,0.03948279468363698,1.2580121549089975,1.1329870772630901,73.18822328731844,1.6448887464325368,0.0481524219509869,1.771060807095421,1.630254771126244,105.27287977168235,2.1266784410532242,0.05400698564427894,2.2642120945195314,2.1116202115577187,136.10742022740635,2.596397753347441,0.05925798603781198,2.7448588809837338,2.58451375861268,166.16945621423622,3.0557175524319726,0.06478346840863854,3.2157467260755466,3.0436590255365807,195.56592335564625,3.5054564990163035,0.07084670239663853,3.675392429376207,3.493742735988131,224.34921593704343,3.9480845726558713,0.07710575006526207,4.131497606661023,3.936230773557922,252.67741264997576,4.3854822599582794,0.0832544422214644,4.584840507088634,4.373383757916924,280.6708646373299,4.818449223053667,0.08931412418937013,5.033180073955181,4.806057205207763,308.3807502754347
