Strain,Stress
0.000789062500000008,7.14520254918377e-05
0.000801562500000007,7.19554949986898e-05
0.000814062500000007,7.2658132005073e-05
0.000826562500000006,7.35007890335141e-05
0.000839062500000006,7.39407684223116e-05
0.000851562500000005,7.44624991277505e-05
0.000864062500000005,7.49970347602628e-05
0.000876562500000004,7.56107114670844e-05
0.000889062500000004,7.64303519810885e-05
0.000901562500000003,7.6906175903074e-05
0.000914062500000003,7.74779693088846e-05
0.000926562500000002,7.81596629947788e-05
0.000939062500000002,7.86158682491027e-05
0.000951562500000001,7.93349842454367e-05
0.000964062500000001,7.99525686086012e-05
0.0009765625,8.05032045227158e-05
0.0009890625,8.10225896991561e-05
0.0010015625,8.18144069303993e-05
0.0010140625,8.29413977111329e-05
0.0010265625,8.37768404190802e-05
0.0010390625,8.44313239980408e-05
0.0010515625,8.49817993747527e-05
0.0010640625,8.54915522977197e-05
0.0010765625,8.61303417292674e-05
0.0010890625,8.6863046482806e-05
0.0011015625,8.74775987491945e-05
0.0011140625,8.81017624432046e-05
0.00112656249999999,8.87648236393215e-05
0.00113906249999999,8.96534167928413e-05
0.00115156249999999,9.03925661223753e-05
0.00116406249999999,9.11601602370961e-05
0.00117656249999999,9.20982128973401e-05
0.00118906249999999,9.28543942166119e-05
0.00120156249999999,9.3443671262535e-05
0.00121406249999999,9.45053407374219e-05
0.00122656249999999,9.52699382731857e-05
0.00123906249999999,9.59307200328331e-05
0.00125156249999999,9.66878745308985e-05
0.00126406249999999,9.73696991801688e-05
0.00127656249999999,9.81485456424692e-05
0.00128906249999999,9.89204003089093e-05
0.00130156249999999,9.98414987108776e-05
0.00131406249999999,0.000100596544525015
0.00132656249999999,0.000101342089671068
0.00133906249999999,0.000101986080062897
0.00135156249999999,0.000102692620285626
0.00136406249999999,0.000103541726950193
0.00137656249999999,0.000104379514866938
0.00138906249999998,0.00010515327443574
0.00140156249999998,0.000105951738187398
0.00141406249999998,0.000106611463020327
0.00142656249999998,0.000107349114991667
0.00143906249999998,0.000108369393468348
0.00145156249999998,0.000109269647205248
0.00146406249999998,0.000110024954679416
0.00147656249999998,0.000110995827213591
0.00148906249999998,0.000111738676014775
0.00150156249999998,0.000112470530653055
0.00151406249999998,0.00011318902783866
0.00152656249999998,0.000113863599557026
0.00153906249999998,0.000114692236941424
0.00155156249999998,0.000115592197185733
0.00156406249999998,0.000116443683040692
0.00157656249999998,0.00011723563292858
0.00158906249999998,0.000118625289497036
0.00160156249999998,0.000120475353009178
0.00161406249999998,0.000121402250097507
0.00162656249999998,0.000122726590416747
0.00163906249999997,0.000123571548963888
0.00165156249999997,0.000124425441439643
0.00166406249999997,0.000125241288740924
0.00167656249999997,0.000126143083140891
0.00168906249999997,0.000127020900667835
0.00170156249999997,0.000127859706562013
0.00171406249999997,0.000128854979395989
0.00172656249999997,0.0001298463666209
0.00173906249999997,0.000131061332747522
0.00175156249999997,0.000132264612455746
0.00176406249999997,0.000133217286399975
0.00177656249999997,0.000134390007080352
0.00178906249999997,0.000135683210379306
0.00180156249999997,0.000136628929165687
0.00181406249999997,0.000137521570363445
0.00182656249999997,0.000138368061035381
0.00183906249999997,0.000139431431288785
0.00185156249999997,0.000140399677686114
0.00186406249999997,0.000141330970615513
0.00187656249999997,0.000142345444770833
0.00188906249999997,0.000143323408850286
0.00190156249999996,0.000144279512196316
0.00191406249999996,0.000145245843429849
0.00192656249999996,0.000146152194091158
0.00193906249999996,0.00014701366988986
0.00195156249999996,0.000147922344904105
0.00196406249999996,0.000148869002425392
0.00197656249999996,0.000150076790922764
0.00198906249999996,0.000151047989293217
0.00200156249999996,0.00015198202975782
0.00201406249999996,0.000152938696940326
0.00202656249999996,0.000153997582293814
0.00203906249999996,0.000155057328406473
0.00205156249999996,0.000156107269339797
0.00206406249999996,0.000157103286396458
0.00207656249999996,0.000158247952587462
0.00208906249999996,0.000159128484606717
0.00210156249999996,0.000160496781682441
0.00211406249999996,0.000161640663654238
0.00212656249999996,0.000162485096817935
0.00213906249999996,0.000163372818909838
0.00215156249999996,0.000164250726220826
0.00216406249999995,0.000165146954658736
0.00217656249999995,0.000166120984432458
0.00218906249999995,0.000167014798878462
0.00220156249999995,0.00016787915695357
0.00221406249999995,0.00016877901958684
0.00222656249999995,0.000169594435807927
0.00223906249999995,0.000170653888283544
0.00225156249999995,0.00017171074193316
0.00226406249999995,0.000172627810594516
0.00227656249999995,0.000173560215972982
0.00228906249999995,0.000174454669517366
0.00230156249999995,0.000175374064737651
0.00231406249999995,0.000176408778414251
0.00232656249999995,0.000177283324876936
0.00233906249999995,0.000178172506169335
0.00235156249999995,0.000179130999875372
0.00236406249999995,0.000180086734304913
0.00237656249999995,0.000181041036965319
0.00238906249999995,0.000181893530804151
0.00240156249999995,0.000183261940963945
0.00241406249999995,0.000184489425606158
0.00242656249999994,0.000185501570635392
0.00243906249999994,0.00018643298014379
0.00245156249999994,0.000187353936875888
0.00246406249999994,0.000188426178074348
0.00247656249999994,0.00018940617962421
0.00248906249999994,0.000190543053186454
0.00250156249999994,0.000191578894992308
0.00251406249999994,0.000192753845533544
0.00252656249999994,0.000193867108398192
0.00253906249999994,0.000195161137684364
0.00255156249999994,0.000196295598090218
0.00256406249999994,0.000197402925331232
0.00257656249999994,0.000198410162533269
0.00258906249999994,0.000199484105128824
0.00260156249999994,0.000200544571478931
0.00261406249999994,0.000201517032653537
0.00262656249999994,0.000202491857723854
0.00263906249999994,0.000203508776388184
0.00265156249999994,0.000204534383478166
0.00266406249999994,0.000205629541719348
0.00267656249999994,0.000206565618248796
0.00268906249999993,0.000207524870710506
0.00270156249999993,0.000208562999168014
0.00271406249999993,0.000209739805808043
0.00272656249999993,0.000210980341328719
0.00273906249999993,0.000212643194871449
0.00275156249999993,0.00021402765009359
0.00276406249999993,0.000215222985400867
0.00277656249999993,0.000216302469666356
0.00278906249999993,0.000217388981979893
0.00280156249999993,0.000218460357550105
0.00281406249999993,0.000219558770461537
0.00282656249999993,0.000220669749271414
0.00283906249999993,0.000221657894038977
0.00285156249999993,0.000222739305623359
0.00286406249999993,0.000223861987140895
0.00287656249999993,0.00022501219554245
0.00288906249999993,0.000225992109289267
0.00290156249999993,0.000226999108776688
0.00291406249999993,0.000228045628523498
0.00292656249999993,0.000229313746269863
0.00293906249999992,0.000231533665835593
0.00295156249999992,0.000232925880505976
0.00296406249999992,0.00023416128163088
0.00297656249999992,0.00023545932334008
0.00298906249999992,0.000236749762677039
0.00300156249999992,0.000237842887139817
0.00301406249999992,0.000238897533990839
0.00302656249999992,0.000239952609407895
0.00303906249999992,0.000241356995418406
0.00305156249999992,0.000242548002842952
0.00306406249999992,0.000243633799547073
0.00307656249999992,0.000244972027322411
0.00308906249999992,0.000246056423088829
0.00310156249999992,0.000247062717029221
0.00311406249999992,0.000248176777418874
0.00312656249999992,0.000249282516641382
0.00313906249999992,0.000250490117144372
0.00315156249999992,0.000251944374667589
0.00316406249999992,0.000253341538031026
0.00317656249999992,0.000254556072426526
0.00318906249999992,0.000255740775072927
0.00320156249999991,0.00025678372461804
0.00321406249999991,0.000257978601965215
0.00322656249999991,0.000259151464016678
0.00323906249999991,0.000260291565254956
0.00325156249999991,0.000261442710719014
0.00326406249999991,0.000262566480007473
0.00327656249999991,0.000263755561441235
0.00328906249999991,0.000264814975330191
0.00330156249999991,0.000266139232414721
0.00331406250000006,0.000267354364242769
0.00332656250000006,0.000268618574197971
0.00333906250000006,0.000269748021165316
0.00335156250000006,0.000270881939648241
0.00336406250000006,0.00027230952208196
0.00337656250000006,0.00027384144796551
0.00338906250000006,0.000274938569918888
0.00340156250000006,0.000276178720201507
0.00341406250000006,0.000277367547487179
0.00342656250000006,0.000278549116605928
0.00343906250000006,0.000279913817527254
0.00345156250000006,0.000281486910274847
0.00346406250000006,0.000282838644512773
0.00347656250000006,0.00028403777496436
0.00348906250000006,0.000285594653140137
0.00350156250000005,0.000287018019158039
0.00351406250000005,0.000288137749031733
0.00352656250000005,0.00028925543758929
0.00353906250000005,0.000290448726087434
0.00355156250000005,0.000291642811613313
0.00356406250000005,0.000292950107947249
0.00357656250000005,0.000294398603333569
0.00358906250000005,0.000295850234226639
0.00360156250000005,0.000297221131320419
0.00361406250000005,0.000298894871269959
0.00362656250000005,0.000300201492255042
0.00363906250000005,0.000301369675699708
0.00365156250000005,0.000302539373386933
0.00366406250000005,0.000303655266553257
0.00367656250000005,0.000304718077179259
0.00368906250000005,0.000305785967290512
0.00370156250000005,0.000306887125063008
0.00371406250000005,0.00030801254384191
0.00372656250000005,0.000309693911318464
0.00373906250000005,0.000311182882730092
0.00375156250000004,0.000312337689243487
0.00376406250000004,0.000313527293819097
0.00377656250000004,0.000314676362501623
0.00378906250000004,0.000315826839439329
0.00380156250000004,0.000317057150685037
0.00381406250000004,0.000318375558383972
0.00382656250000004,0.000319640138096505
0.00383906250000004,0.000320788836042417
0.00385156250000004,0.000322520010793299
0.00386406250000004,0.000323744072650451
0.00387656250000004,0.000324811437733425
0.00388906250000004,0.000325961867226094
0.00390156250000004,0.000327531122059782
0.00391406250000004,0.000329121210300719
0.00392656250000004,0.000330595289194849
0.00393906250000004,0.000331816251984185
0.00395156250000004,0.000333002218524689
0.00396406250000004,0.00033421395193235
0.00397656250000004,0.000335405869011581
0.00398906250000004,0.000336668914490128
0.00400156250000004,0.000337803582662883
0.00401406250000003,0.000339047744429867
0.00402656250000003,0.000340362279337874
0.00403906250000003,0.000341744928550968
0.00405156250000003,0.000343115415664713
0.00406406250000003,0.000344392298818364
0.00407656250000003,0.000345639950460015
0.00408906250000003,0.000346814078123773
0.00410156250000003,0.000348156104623429
0.00411406250000003,0.000349547860792953
0.00412656250000003,0.000350732321450572
0.00413906250000003,0.000351827371321338
0.00415156250000003,0.00035304352157082
0.00416406250000003,0.000354178149303307
0.00417656250000003,0.000355243949315196
0.00418906250000003,0.000356337467568891
0.00420156250000003,0.000357499987891847
0.00421406250000003,0.000358602851652031
0.00422656250000003,0.000359797281211369
0.00423906250000003,0.000361133641596556
0.00425156250000003,0.000362366425388967
0.00426406250000003,0.000363577270967555
0.00427656250000003,0.000364760530827144
0.00428906250000002,0.000366114170598878
0.00430156250000002,0.000367222544482771
0.00431406250000002,0.000368293542462303
0.00432656250000002,0.000369449311285351
0.00433906250000002,0.000370637293496193
0.00435156250000002,0.000371902925761178
0.00436406250000002,0.000373082107393966
0.00437656250000002,0.000374167249147073
0.00438906250000002,0.000375314666783442
0.00440156250000002,0.000376435910314988
0.00441406250000002,0.000377853567022278
0.00442656250000002,0.000379202022559705
0.00443906250000002,0.000380296802398052
0.00445156250000002,0.000381386636988102
0.00446406250000002,0.000382437696211587
0.00447656250000002,0.000383807713841708
0.00448906250000002,0.000385008260970009
0.00450156250000002,0.000386186380051422
0.00451406250000002,0.000387271265088049
0.00452656250000001,0.000388424593981715
0.00453906250000001,0.000389559437975622
0.00455156250000001,0.000390697707286501
0.00456406250000001,0.000391791929676766
0.00457656250000001,0.000392920956081502
0.00458906250000001,0.000393963145089038
0.00460156250000001,0.000395060900276771
0.00461406250000001,0.0003961987235578
0.00462656250000001,0.000397410811502995
0.00463906250000001,0.000398617807227634
0.00465156250000001,0.000399699877287104
0.00466406250000001,0.00040073736347731
0.00467656250000001,0.000401852340303345
0.00468906250000001,0.000403002654697145
0.00470156250000001,0.000404128612019869
0.00471406250000001,0.000405379492578833
0.00472656250000001,0.000406580602601939
0.00473906250000001,0.000407814307861698
0.00475156250000001,0.000408914545297278
0.00476406250000001,0.000410011752682015
0.00477656250000001,0.000411123433512676
0.00478906250000001,0.000412316359958241
0.0048015625,0.000413773122236343
0.0048140625,0.000415094527513006
0.0048265625,0.000416124773416253
0.0048390625,0.000417241802953958
0.0048515625,0.000418383371996638
0.0048640625,0.000419412612305558
0.0048765625,0.000420415641376241
0.0048890625,0.000421427852817709
0.0049015625,0.000422487624978302
0.0049140625,0.000423500092076253
0.0049265625,0.00042452838075048
0.0049390625,0.000425713393174473
0.0049515625,0.000426743897445487
0.0049640625,0.000427926676379727
0.0049765625,0.000429125862391082
0.0049890625,0.000430266402099317
0.0050015625,0.00043137704593776
0.0050140625,0.000432471326597315
0.0050265625,0.000433527012084749
0.0050390625,0.000434553191368256
0.0050515625,0.000435542472051852
0.00506406249999999,0.000436581399076254
0.00507656249999999,0.000437868716724354
0.00508906249999999,0.000438934929321766
0.00510156249999999,0.000439898527790251
0.00511406249999999,0.000440870576014757
0.00512656249999999,0.000441950840119555
0.00513906249999999,0.00044307706970224
0.00515156249999999,0.000444125503206458
0.00516406249999999,0.000445151457184067
0.00517656249999999,0.000446204763835886
0.00518906249999999,0.000447191763451608
0.00520156249999999,0.000448278680540554
0.00521406249999999,0.000449347898428183
0.00522656249999999,0.000450392778100376
0.00523906249999999,0.000451400731781024
0.00525156249999999,0.000452377345777658
0.00526406249999999,0.000453579918902337
0.00527656249999999,0.000454619626383921
0.00528906249999999,0.000455733776560557
0.00530156249999999,0.000456839868328963
0.00531406249999998,0.000457957144184104
0.00532656249999998,0.000459052446296704
0.00533906249999998,0.000460454905834534
0.00535156249999998,0.000461816882779684
0.00536406249999998,0.000462984928668588
0.00537656249999998,0.000464197058543086
0.00538906249999998,0.00046529465874274
0.00540156249999998,0.000466401816583806
0.00541406249999998,0.000467434407380681
0.00542656249999998,0.000468509999130914
0.00543906249999998,0.000469580332578331
0.00545156249999998,0.000470560185325459
0.00546406249999998,0.000471522445860017
0.00547656249999998,0.000472921276774714
0.00548906249999998,0.000474073471428795
0.00550156249999998,0.000475301002921855
0.00551406249999998,0.000476392649749271
0.00552656249999998,0.000477499324925291
0.00553906249999998,0.000478546398324754
0.00555156249999998,0.000479496107808196
0.00556406249999998,0.000480428095600259
0.00557656249999997,0.000481372968950625
0.00558906249999997,0.000482326935953404
0.00560156249999997,0.000483308707886585
0.00561406249999997,0.000484289691737653
0.00562656249999997,0.000485208451864836
0.00563906249999997,0.000486278631107968
0.00565156249999997,0.000487275301322384
0.00566406249999997,0.000488245115122929
0.00567656249999997,0.00048929098376953
0.00568906249999997,0.000490322019388896
0.00570156249999997,0.000491333364505098
0.00571406249999997,0.000492293144077341
0.00572656249999997,0.000493421609445169
0.00573906249999997,0.000494511302346929
0.00575156249999997,0.000495513043608848
0.00576406249999997,0.000496471219034699
0.00577656249999997,0.000497444013209289
0.00578906249999997,0.000498516398614001
0.00580156249999997,0.000499500979491301
0.00581406249999997,0.000500438477051353
0.00582656249999997,0.000501357321216408
0.00583906249999996,0.000502253850929916
0.00585156249999996,0.000503170439904124
0.00586406250000011,0.00050421636676248
0.00587656250000011,0.000505287751929179
0.00588906250000011,0.000506228916173562
0.00590156250000011,0.000507261653899879
0.00591406250000011,0.000508318395073925
0.00592656250000011,0.000509291038600452
0.00593906250000011,0.000510213617163627
0.00595156250000011,0.000511194943806045
0.00596406250000011,0.000512122019484759
0.00597656250000011,0.000513263079350021
0.00598906250000011,0.000514474243732374
0.00600156250000011,0.000515533279220292
0.00601406250000011,0.000516565289903564
0.00602656250000011,0.000517637376597437
0.00603906250000011,0.000518742416532891
0.00605156250000011,0.000519822609648616
0.00606406250000011,0.000520768913630185
0.00607656250000011,0.000521714904494298
0.00608906250000011,0.000522737746342619
0.00610156250000011,0.000523748523135606
0.00611406250000011,0.000524786446907716
0.00612656250000011,0.000525808889520138
0.0061390625000001,0.000526772693257221
0.0061515625000001,0.000527790234862774
0.0061640625000001,0.00052890554687301
0.0061765625000001,0.000529973219753495
0.0061890625000001,0.000531099861038112
0.0062015625000001,0.000532111379751105
0.0062140625000001,0.000533044896131162
0.0062265625000001,0.000534093868118919
0.0062390625000001,0.000535051982995576
0.0062515625000001,0.000536064525745646
0.0062640625000001,0.000537015562037438
0.0062765625000001,0.000537902174303274
0.0062890625000001,0.00053877623632815
0.0063015625000001,0.000539674586489012
0.0063140625000001,0.000540572253179846
0.0063265625000001,0.000541484595245242
0.0063390625000001,0.000542390097560594
0.0063515625000001,0.000543363746403469
0.0063640625000001,0.000544462466937317
0.00637656250000009,0.000545374650782165
0.00638906250000009,0.000546348174510399
0.00640156250000009,0.000547279462022991
0.00641406250000009,0.000548165095693991
0.00642656250000009,0.000549027642169142
0.00643906250000009,0.000549926405409771
0.00645156250000009,0.00055085035476905
0.00646406250000009,0.000551769297275925
0.00647656250000009,0.000552667294159519
0.00648906250000009,0.000553634895136913
0.00650156250000009,0.000554609174937917
0.00651406250000009,0.000555559177820766
0.00652656250000009,0.000556527185762708
0.00653906250000009,0.000557439020316122
0.00655156250000009,0.000558336417306262
0.00656406250000009,0.000559287248632332
0.00657656250000009,0.000560194704955846
0.00658906250000009,0.000561074571811167
0.00660156250000009,0.000561967825196766
0.00661406250000009,0.000562882958019099
0.00662656250000009,0.000563984141179039
0.00663906250000009,0.000564900029239717
0.00665156250000008,0.000565792438456958
0.00666406250000008,0.000566723158038048
0.00667656250000008,0.000567719131137555
0.00668906250000008,0.000568632156498502
0.00670156250000008,0.000569576586252354
0.00671406250000008,0.000570576515996268
0.00672656250000008,0.000571553401041146
0.00673906250000008,0.00057247279640674
0.00675156250000008,0.000573524476354365
0.00676406250000008,0.000574450031681509
0.00677656250000008,0.00057530523997747
0.00678906250000008,0.000576150910067472
0.00680156250000008,0.000577087219845277
0.00681406250000008,0.00057812966351544
0.00682656250000008,0.000579008279784339
0.00683906250000008,0.000579990585426849
0.00685156250000008,0.000581089015947344
0.00686406250000008,0.000582028134418235
0.00687656250000008,0.000582904772444064
0.00688906250000008,0.000583850706331118
0.00690156250000008,0.00058503155991814
0.00691406250000007,0.000586269163415082
0.00692656250000007,0.000587383987645779
0.00693906250000007,0.000588543002070588
0.00695156250000007,0.000589643512762025
0.00696406250000007,0.000590795988830132
0.00697656250000007,0.00059170722934762
0.00698906250000007,0.000592616626417527
0.00700156250000007,0.000593525622575869
0.00701406250000007,0.000594514990562632
0.00702656250000007,0.000595576847130909
0.00703906250000007,0.000596474861053986
0.00705156250000007,0.000597397141212499
0.00706406250000007,0.000598275417034951
0.00707656250000007,0.000599141106396726
0.00708906250000007,0.000600177961576456
0.00710156250000007,0.000601492990227886
0.00711406250000007,0.000602579399665709
0.00712656250000007,0.000603528024206456
0.00713906250000007,0.000604451971155124
0.00715156250000007,0.000605343552893416
0.00716406250000007,0.000606399558328176
0.00717656250000006,0.00060734198811607
0.00718906250000006,0.000608204689962084
0.00720156250000006,0.000609062692968505
0.00721406250000006,0.000609960534457359
0.00722656250000006,0.000610871415596727
0.00723906250000006,0.000611756275024589
0.00725156250000006,0.000612773409810467
0.00726406250000006,0.000613686457613306
0.00727656250000006,0.000614614494679292
0.00728906250000006,0.000615548651749186
0.00730156250000006,0.000616444689183553
0.00731406250000006,0.000617424157884405
0.00732656250000006,0.000618333557891153
0.00733906250000006,0.000619335937429182
0.00735156250000006,0.000620318862769393
0.00736406250000006,0.000621211267720611
0.00737656250000006,0.000622125848770817
0.00738906250000006,0.000623022975011203
0.00740156250000006,0.000623892380463371
0.00741406250000006,0.000624767700470502
0.00742656250000005,0.000625792689127657
0.00743906250000005,0.000626999481447218
0.00745156250000005,0.000627880380906664
0.00746406250000005,0.000628731730644272
0.00747656250000005,0.000629586239391973
0.00748906250000005,0.000630439711768264
0.00750156250000005,0.000631353831039921
0.00751406250000005,0.000632281207866761
0.00752656250000005,0.000633299502334497
0.00753906250000005,0.000634223001728681
0.00755156250000005,0.000635149838522913
0.00756406250000005,0.000636138648069357
0.00757656250000005,0.000637024649147453
0.00758906250000005,0.000637864587997578
0.00760156250000005,0.000638766938511247
0.00761406250000005,0.000639607541549506
0.00762656250000005,0.000640459995960306
0.00763906250000005,0.000641316187061159
0.00765156250000005,0.000642168691211884
0.00766406250000005,0.000643055812384865
0.00767656250000005,0.000643981885406678
0.00768906250000004,0.000644841957672099
0.00770156250000004,0.000645762064221693
0.00771406250000004,0.000646733695233649
0.00772656250000004,0.000647863185116174
0.00773906250000004,0.000648784185246305
0.00775156250000004,0.000649782299534442
0.00776406250000004,0.000650674075606386
0.00777656250000004,0.000651624509041861
0.00778906250000004,0.000652559468149696
0.00780156250000004,0.000653420742429987
0.00781406250000004,0.000654276720473342
0.00782656250000004,0.000655153873311894
0.00783906250000004,0.00065604796069233
0.00785156250000004,0.000657016030648941
0.00786406250000004,0.000657909813151645
0.00787656250000004,0.000658754734872274
0.00788906250000004,0.000659616488692499
0.00790156250000004,0.000660481814111528
0.00791406250000004,0.000661391343686563
0.00792656250000004,0.000662341894573017
0.00793906250000003,0.000663415614433761
0.00795156250000003,0.00066428534480326
0.00796406250000003,0.000665180240790119
0.00797656250000003,0.000666199277262118
0.00798906250000003,0.000667191024956424
0.00800156250000003,0.000668039522888557
0.00801406250000003,0.000668879134446875
0.00802656250000003,0.0006697596782492
0.00803906250000003,0.000670602123290992
0.00805156250000003,0.000671467806654323
0.00806406250000003,0.000672336116861161
0.00807656250000003,0.000673170077722963
0.00808906250000003,0.000674090094798758
0.00810156250000003,0.000674921581570054
0.00811406250000003,0.000675715863275217
0.00812656250000003,0.000676531632281222
0.00813906250000018,0.000677344164803007
0.00815156250000018,0.000678160956880991
0.00816406250000018,0.000678987920538892
0.00817656250000018,0.000679830785690134
0.00818906250000018,0.000680638343863124
0.00820156250000018,0.000681604180497387
0.00821406250000018,0.000682523972209827
0.00822656250000017,0.000683362268730896
0.00823906250000018,0.000684183395965316
0.00825156250000017,0.000685125201279195
0.00826406250000017,0.000685960278497209
0.00827656250000017,0.000686781451854746
0.00828906250000017,0.00068767756316666
0.00830156250000017,0.000688560347433667
0.00831406250000017,0.000689464795356486
0.00832656250000017,0.000690423368241755
0.00833906250000017,0.000691285281698103
0.00835156250000017,0.000692130910890241
0.00836406250000017,0.00069309860391486
0.00837656250000017,0.000694056968785276
0.00838906250000017,0.000694880814244793
0.00841406250000017,0.000696311874596966
0.00843906250000017,0.00069810169668473
0.00846406250000017,0.00070003444719623
0.00848906250000016,0.000701720848113459
0.00851406250000016,0.00070345208339258
0.00853906250000016,0.000705166475845242
0.00856406250000016,0.00070691392683631
0.00858906250000016,0.00070861047728163
0.00861406250000016,0.000710378659164257
0.00863906250000016,0.000712071114568598
0.00866406250000016,0.000713760726232733
0.00868906250000016,0.000715463819730188
0.00871406250000016,0.000717210191527091
0.00873906250000016,0.000719111918723744
0.00876406250000016,0.000720880244019401
0.00878906250000015,0.000722547813985284
0.00881406250000015,0.000724213054548983
0.00883906250000015,0.000725899476015083
0.00886406250000015,0.000727532280660469
0.00888906250000015,0.000729210485343196
0.00891406250000015,0.000730988263409406
0.00893906250000015,0.000732636977731401
0.00896406250000015,0.000734331041932624
0.00898906250000015,0.000736060907145738
0.00901406250000015,0.000737850855508022
0.00903906250000014,0.00073974529884832
0.00906406250000014,0.000741457670854404
0.00908906250000014,0.000743248739547911
0.00911406250000014,0.000744973241649586
0.00913906250000014,0.000746623923445515
0.00916406250000014,0.000748456099987949
0.00918906250000014,0.000750120540964828
0.00921406250000014,0.000751932994113766
0.00923906250000014,0.000753566456060747
0.00926406250000014,0.000755198519060181
0.00928906250000013,0.000756853978239941
0.00931406250000013,0.000758427257015207
0.00933906250000013,0.000760013367067473
0.00936406250000013,0.000761642893175874
0.00938906250000013,0.000763301277758241
0.00941406250000013,0.000764834022481856
0.00943906250000013,0.000766429022187382
0.00946406250000013,0.00076807535163994
0.00948906250000013,0.000769693963314465
0.00951406250000013,0.000771246522098953
0.00953906250000013,0.000772896875452555
0.00956406250000012,0.000774667556057821
0.00958906250000012,0.000776451941930096
0.00961406250000012,0.000778056201267343
0.00963906250000012,0.000779722594241866
0.00966406250000012,0.000781387387557424
